source_id,doi,year,corresponding,all_authors
SCOPUS_ID:85098876429,10.1127/entomologia/2020/1096,2020,,Yao F.L.|Desneux N.
SCOPUS_ID:85098885922,10.1007/s10096-020-04118-w,2021,,Pomares C.
SCOPUS_ID:85098887624,10.1016/j.jas.2020.105309,2021,,Binder D.|Davtian G.|Lepère C.|Rageot M.|Rageot M.|Henry A.|Regert M.|Filippi J.J.|Fernandez X.
SCOPUS_ID:85098888100,10.1007/s00021-020-00547-x,2021,,Dreyfuss P.|Houamed H.
SCOPUS_ID:85098926461,10.1016/j.icarus.2020.114256,2021,Morbidelli A.|Laboratoire Joseph-Louis Lagrange,Morbidelli A.
SCOPUS_ID:85098936266,10.5334/dsj-2020-024,2020,,Carry B.
SCOPUS_ID:85098940583,10.1016/j.electacta.2020.137677,2021,"Darmanin T.|NICE Lab, IMREDD",Darmanin T.|Orange F.|Sathanikan A.|Levieux-Souid Y.|Guittard F.
SCOPUS_ID:85098943958,10.1089/photob.2020.4923,2021,,Merigo E.|Fornaini C.
SCOPUS_ID:85098958273,10.1016/j.bulcan.2020.12.002,2021,,L'Allemain G.
SCOPUS_ID:85098970495,10.1016/j.patrec.2020.12.007,2021,,Laloë T.
SCOPUS_ID:85098976199,10.1007/978-981-10-7218-5_28,2018,Vo N.D.|Laboratoire Polytech'LAB,Vo N.D.|Gourbesville P.
SCOPUS_ID:85099005856,10.1371/journal.pone.0244368,2020,,Gouze E.
SCOPUS_ID:85099011301,10.1051/0004-6361/202038979,2021,,Nesvadba N.P.H.
SCOPUS_ID:85099018184,10.1111/febs.15675,2021,,Chiche J.|Ricci J.E.|Villa E.|Madji Hounoum B.|Rozier R.|Mhaidly R.|Paul R.|Vandenberghe A.|Verhoeyen E.|Carles M.|Marchetti S.
SCOPUS_ID:85099040266,10.1113/JP279870,2021,,Khoubza L.|Feliciangeli S.|Chatelain F.C.|Bichet D.|Lesage F.
SCOPUS_ID:85099072468,10.1127/entomologia/2020/1059,2020,,Monticelli L.S.|Desneux N.
SCOPUS_ID:85099073090,10.3389/fphys.2020.565486,2020,,Giorgetti-Peraldi S.
SCOPUS_ID:85099075900,10.1242/dev.186395,2020,,Prince E.|Marcetteau J.|Thérond P.P.
SCOPUS_ID:85099093355,10.1364/OE.403552,2021,,D'Auria V.|Sauder G.|Doutre F.|Lunghi T.|Martin A.|Vergyris P.|De Micheli M.P.|Hua X.|Charlier P.|Labonté L.|Tanzilli S.|Alibart O.
SCOPUS_ID:85099097475,10.1038/s41380-020-00997-9,2021,,Delhaye S.|Bardoni B.
SCOPUS_ID:85099114064,10.1007/s00125-020-05351-w,2021,,Chevalier N.
SCOPUS_ID:85099114743,10.3390/cells10010015,2020,,Ivanov S.
SCOPUS_ID:85099116515,10.1016/j.jlumin.2020.117852,2021,,Soulard R.
SCOPUS_ID:85099144729,10.1103/PhysRevLett.126.017601,2021,,Batrouni G.
SCOPUS_ID:85099150753,10.3390/ijms22020524,2021,,Suissa L.|Kotchetkov P.|Guigonis J.M.|Lindenthal S.|Pourcher T.
SCOPUS_ID:85099152850,10.1016/j.icarus.2020.114275,2021,,Carry B.
SCOPUS_ID:85099153620,10.1103/PhysRevD.102.122007,2020,,Hello Y.|Deschamps A.
SCOPUS_ID:85099165482,10.1016/j.tca.2020.178859,2021,Granado L.|Institut de Chimie de Nice,Granado L.|Sbirrazzuoli N.
SCOPUS_ID:85099173660,10.3390/rs12162656,2020,,Laurain O.
SCOPUS_ID:85099177472,10.1063/5.0036585,2021,Mejía Morales J.|Institut de Physique de Nice,Mejía Morales J.|Lippi G.L.
SCOPUS_ID:85099178622,10.1127/entomologia/2020/1104,2021,,Desneux N.
SCOPUS_ID:85099185259,10.1016/j.bbagen.2020.129838,2021,,Cong X.
SCOPUS_ID:85099186173,10.1117/12.2561505,2020,,Martinache F.
SCOPUS_ID:85099190379,10.1051/0004-6361/202039400,2021,,Delbo M.|Matter A.|Marcotto A.|Allouche F.|Meheut H.|Bailet C.|Girard P.|Mauclert N.|Fantei Y.|Petrov R.|Meilland A.|Millour F.|Chelli A.|Guitton F.|Lopez B.|Kokoulina E.|Cruzalèbes P.|Clausse J.M.|Berio P.|Stee P.|Vakili F.|Rousseau S.|Morel S.|Danchi W.C.|Antonelli P.|Bresson Y.|Lagarde S.|Robbe-Dubois S.
SCOPUS_ID:85099191098,10.1016/j.aam.2020.102161,2021,Perrot K.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Perrot K.
SCOPUS_ID:85099193197,10.1117/12.2562894,2020,,Martinache F.|Cvetojevic N.
SCOPUS_ID:85099208120,10.1117/12.2562569,2020,,Matter A.|Allouche F.|Petrov R.G.|Meilland A.|Millour F.|Chelli A.|Lopez B.|Cruzalèbes P.|Berio P.|Lagarde S.|Robbe-Dubois S.
SCOPUS_ID:85099209262,10.1364/OE.414671,2021,,Genevet P.|Ni P.
SCOPUS_ID:85099210418,10.1117/12.2560625,2020,,Patru F.|Allouche F.|Bailet C.|Petrov R.|Nardetto N.|Pannetier C.|Lecron D.|Berio P.|Dejonghe J.|Stee P.|Mourard D.|Rousseau S.|Lagarde S.
SCOPUS_ID:85099212023,10.1111/eth.13129,2021,,Dahirel M.
SCOPUS_ID:85099212118,10.1038/s41419-020-03344-6,2021,,Beranger G.|Botton T.|Ronco C.|Grytsai O.|Gesson M.|Tekaya N.|Jaune E.|Cavazza E.|Zerhouni M.|Kaminski L.|Tulic M.|Benhida R.|Passeron T.|Bost F.|Rocchi S.|Ballotti R.|Hofman P.|Abbe P.
SCOPUS_ID:85099230352,10.3390/app11020625,2021,,Lozi R.
SCOPUS_ID:85099232071,10.1093/imrn/rny269,2020,,Patras F.
SCOPUS_ID:85099239192,10.1117/12.2561713,2020,,Cvetojevic N.
SCOPUS_ID:85099243212,10.1117/12.2562662,2020,Cvetojevic N.|Laboratoire Joseph-Louis Lagrange,Cvetojevic N.
SCOPUS_ID:85099246288,10.1117/12.2562303,2020,,Martinache F.|N'Diaye M.|Cvetojevic N.
SCOPUS_ID:85099249319,10.1016/j.spmi.2020.106801,2021,Nemoz M.|Centre de Recherche sur l'Hétéro-Epitaxie et ses Applications,Nemoz M.|Rennesson S.|Zuniga-Perez J.|Semond F.|Leroux M.
SCOPUS_ID:85099252837,10.1109/MMSP48831.2020.9287062,2020,,Sanabria M.|Precioso F.
SCOPUS_ID:85099259416,10.1117/12.2561486,2020,,Pelluet C.
SCOPUS_ID:85099263654,10.1088/1751-8121/abd3d5,2021,Clamond D.|Laboratoire de Mathématiques J.A. Dieudonné,Clamond D.
SCOPUS_ID:85099279097,10.23919/Eusipco47968.2020.9287470,2021,,Dimopoulou M.|Antonini M.
SCOPUS_ID:85099287406,10.23919/Eusipco47968.2020.9287681,2021,,Squara F.|Ghrissi A.|Montagnat J.|Zarzoso V.
SCOPUS_ID:85099293000,10.1117/12.2562130,2020,,Aristidi E.|Renaud C.|Lantéri H.|Fantei-Caujolle Y.|Giordano C.|Borgnino J.|Ziad A.|Chabé J.
SCOPUS_ID:85099293344,10.1103/PhysRevB.103.024509,2021,,Krstulovic G.|Giuriato U.
SCOPUS_ID:85099295950,10.1007/s00204-020-02966-1,2021,,Creff G.|Carle G.F.|Gritsaenko T.|Orange F.|Simoneau B.|Pagnotta S.|Pierrefite-Carle V.|Santucci-Darmanin S.|Auwer C.D.
SCOPUS_ID:85099301513,10.1007/s10851-020-01014-y,2021,Bechensteen A.H.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Bechensteen A.H.|Blanc-Féraud L.|Aubert G.
SCOPUS_ID:85099302008,10.23919/Eusipco47968.2020.9287494,2021,,de Oliveira P.M.R.|Zarzoso V.
SCOPUS_ID:85099309530,10.1109/IEMCON51383.2020.9284886,2020,,Samue C.N.|Verdier F.
SCOPUS_ID:85099310986,10.1016/j.cell.2020.11.047,2021,,Wdziekonski B.|Comoglio Y.|Häfner S.|Ávalos Prado P.|Sandoz G.|Duranton C.|Barhanin J.
SCOPUS_ID:85099335015,10.1093/mnras/staa2987,2021,,Schultheis M.
SCOPUS_ID:85099335431,10.1063/5.0036568,2021,,Cassam-Chenaï P.
SCOPUS_ID:85099335656,10.1016/j.jece.2020.104972,2021,,Benhida R.
SCOPUS_ID:85099336341,10.3390/s21020527,2021,,Lavirotte S.|Rocher G.|Dechavanne F.|Tigli J.Y.
SCOPUS_ID:85099336750,10.1051/0004-6361/202039035,2021,,Bonneau D.|Mourard D.
SCOPUS_ID:85099370810,10.1051/0004-6361/201936291,2021,,De Laverny P.
SCOPUS_ID:85099382460,10.1109/ICLO48556.2020.9285736,2020,,Slepneva S.|Huyet G.
SCOPUS_ID:85099390190,10.3390/electronics10020154,2021,,Wissem E.L.M.|Ribero J.M.
SCOPUS_ID:85099396190,10.1109/ICLO48556.2020.9285462,2020,,Marconi M.|Slepneva S.|Roche A.|Gouda U.|Viktorov E.|Huyet G.|Vladimirov A.|Giudici M.
SCOPUS_ID:85099411667,10.1108/PR-05-2020-0372,2020,"Anand A.|Groupe de Recherche en Droit, Économie et Gestion",Anand A.
SCOPUS_ID:85099433709,10.5194/angeo-39-53-2021,2021,,Henri P.
SCOPUS_ID:85099434074,10.1109/GTSD50082.2020.9303057,2020,,Bouissou S.
SCOPUS_ID:85099453653,10.3390/ma14020372,2021,,Medioni E.
SCOPUS_ID:85099460426,10.1109/GTSD50082.2020.9303097,2020,,Ambre J.
SCOPUS_ID:85099474287,10.3390/polym13020240,2021,Mija A.|Institut de Chimie de Nice,Mija A.|Dinu R.|Bejenari I.
SCOPUS_ID:85099475339,10.1103/PhysRevE.103.L010101,2021,,Araújo M.O.|Kaiser R.|De Silans T.P.
SCOPUS_ID:85099478566,10.1109/ICECS49266.2020.9294983,2020,,Miramond B.|Rodriguez L.|Novac P.E.
SCOPUS_ID:85099509296,10.3917/reco.716.1005,2020,,Pezzoni M.
SCOPUS_ID:85099514331,10.1016/j.jasrep.2020.102725,2021,,Théry-Parisot I.|Purdue L.|Dussol L.|Orange F.
SCOPUS_ID:85099514742,10.1016/j.jspi.2020.11.011,2021,Pronzato L.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Pronzato L.
SCOPUS_ID:85099515540,10.1016/j.ejvs.2020.10.022,2021,,Raffort J.|Lareyre F.
SCOPUS_ID:85099530485,10.1038/s41467-020-20685-0,2021,,Jaouannet M.|Favery B.
SCOPUS_ID:85099537976,10.1051/0004-6361/202039894,2021,,Guillot T.
SCOPUS_ID:85099538336,10.1007/s00428-020-03015-z,2021,,Hofman V.|Hofman P.
SCOPUS_ID:85099550132,10.1016/j.frl.2021.101927,2021,,Arouri M.
SCOPUS_ID:85099553788,10.1038/s41598-021-81221-8,2021,,Stathopoulou M.G.|Benahmed M.|Repetto E.|Costa V.L.|Serra F.|Grandjean V.|Mauduit C.|Trabucchi M.
SCOPUS_ID:85099561569,10.3390/min11010092,2021,,Kounbach S.|Benhida R.
SCOPUS_ID:85099582382,10.1007/s10555-020-09936-0,2021,Ruggiero C.|Institut de Pharmacologie Moléculaire et Cellulaire,Ruggiero C.|Lalli E.
SCOPUS_ID:85099582510,10.1051/0004-6361/202039705,2021,,Guillot T.
SCOPUS_ID:85099589131,10.1038/s42255-021-00343-5,2021,,Jager J.
SCOPUS_ID:85099589560,10.1051/0004-6361/202040031,2021,,Guillot T.
SCOPUS_ID:85099599454,10.1007/s00373-020-02263-9,2021,Bensmail J.|Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,Bensmail J.
SCOPUS_ID:85099611035,10.1093/gji/ggaa555,2021,Sambolian S.|Le Laboratoire Géoazur,Sambolian S.|Operto S.|Ribodetti A.
SCOPUS_ID:85099624065,10.1016/j.biocontrol.2021.104532,2021,,Desneux N.
SCOPUS_ID:85099627857,10.1103/PhysRevD.103.024034,2021,,Minazzoli O.
SCOPUS_ID:85099631865,10.1016/j.epsl.2021.116744,2021,Leclerc F.|Le Laboratoire Géoazur,Leclerc F.
SCOPUS_ID:85099635795,10.1190/segam2020-3427918.1,2020,,Aghamiry H.S.
SCOPUS_ID:85099652328,10.3390/ijerph18030888,2021,,Johnson S.|Vuillemin A.
SCOPUS_ID:85099656378,10.3233/FI-2021-1996,2021,,Lozes E.
SCOPUS_ID:85099661060,10.1016/j.cub.2020.12.013,2021,,Braendle C.
SCOPUS_ID:85099663640,10.1016/j.neuropharm.2021.108453,2021,,Douguet D.|Lingueglia E.|Salinas M.
SCOPUS_ID:85099678080,10.1016/j.neurenf.2021.01.001,2021,,Fernandez A.|Askenazy F.|Gindt M.
SCOPUS_ID:85099689941,10.1093/mnras/staa3598,2021,,Schultheis M.
SCOPUS_ID:85099698556,10.17746/1563-0110.2020.48.3.033-042,2020,,Henry A.|Roux E.G.
SCOPUS_ID:85099703529,10.1016/j.chom.2020.11.014,2021,,Le Berre J.|Attard A.
SCOPUS_ID:85099707752,10.1093/mnras/staa568,2021,,Morbidelli A.
SCOPUS_ID:85099710096,10.1016/j.ijdrr.2021.102038,2021,,Guignard S.
SCOPUS_ID:85099715630,10.1093/mnras/staa3503,2021,,Hello Y.|Deschamps A.
SCOPUS_ID:85099716292,10.1016/j.jasrep.2021.102807,2021,,Anderson P.C.
SCOPUS_ID:85099723573,10.1039/d0gc03172k,2021,,Guigo N.|Tellers J.|Jamali M.|Sbirrazzuoli N.
SCOPUS_ID:85099729516,10.1109/TNS.2021.3053164,2021,,Mady F.|Benabdesselam M.
SCOPUS_ID:85099731138,10.3997/2214-4609.2020622011,2020,,Audra P.
SCOPUS_ID:85099746296,10.1089/hum.2020.29143.agg,2021,,Verhoeyen E.
SCOPUS_ID:85099756036,10.1111/jpim.12562,2021,"Appio F.P.|Groupe de Recherche en Droit, Économie et Gestion",Appio F.P.
SCOPUS_ID:85099775701,10.1117/12.2562712,2020,,Abe L.|Beaulieu M.|Martinez P.|Doyen G.
SCOPUS_ID:85099775761,10.1007/s12217-020-09856-2,2021,,Yoshikawa H.N.
SCOPUS_ID:85099777893,10.1117/12.2557112,2020,,Marcotto A.|Beaulieu M.|Martinez P.|Gouvret C.
SCOPUS_ID:85099779508,10.1117/12.2576165,2020,,Spang A.
SCOPUS_ID:85099789012,10.1117/12.2562144,2020,,Fantei-Caujolle Y.|Lecron D.|Rousseau S.
SCOPUS_ID:85099791111,10.1117/12.2562511,2020,,Chadid M.
SCOPUS_ID:85099792719,10.3390/s21030828,2021,,Blanc W.
SCOPUS_ID:85099794333,10.1016/j.annonc.2020.12.012,2021,Montaudié H.|Centre Méditerranéen de Médecine Moléculaire,Montaudié H.|Di Filippo Y.
SCOPUS_ID:85099795151,10.1038/s41467-021-20912-2,2021,,Cherfils-Vicini J.|Seguin L.|Douguet L.|Vouret-Craviari V.|Juhel T.|Benzaquen J.|Janho dit Hreich S.|Féral C.|Duranton C.|Hofman P.
SCOPUS_ID:85099801505,10.1016/j.jep.2020.113772,2021,,Tanti J.F.
SCOPUS_ID:85099816134,10.1111/tra.12777,2021,,Romero N.M.
SCOPUS_ID:85099816412,10.1080/13504851.2020.1854434,2021,"Ben Youssef A.|Groupe de Recherche en Droit, Économie et Gestion",Ben Youssef A.
SCOPUS_ID:85099820706,10.1080/00275514.2020.1823175,2021,,Iapichino M.|Seminara A.
SCOPUS_ID:85099828507,10.1029/2020GL090744,2021,,Ampuero J.P.|Liang C.
SCOPUS_ID:85099837737,10.1016/j.matpur.2021.01.003,2021,Delarue F.|Laboratoire de Mathématiques J.A. Dieudonné,Delarue F.|Cecchin A.
SCOPUS_ID:85099876149,10.1117/12.2562792,2020,,Martinache F.
SCOPUS_ID:85099877412,10.1117/12.2562927,2020,,N'diaye M.
SCOPUS_ID:85099877782,10.1109/CDC42340.2020.9303849,2020,,Hua M.D.|De Marco S.|Hamel T.
SCOPUS_ID:85099877879,10.1016/j.mce.2021.111172,2021,,Oikonomakos I.|Schedl A.|Weerasinghe Arachchige L.C.
SCOPUS_ID:85099878357,10.1109/CDC42340.2020.9303761,2020,,Hamel T.
SCOPUS_ID:85099881825,10.1088/1361-6641/abcbd3,2020,,Damilano B.|Comyn R.|Huong N.T.|Vézian S.|Frayssinet E.|Cordier Y.|Brault J.|Chenot S.
SCOPUS_ID:85099882309,10.1103/PhysRevLett.126.033901,2021,,Genevet P.|Héron S.
SCOPUS_ID:85099883621,10.1109/CDC42340.2020.9304210,2020,,Hamel T.
SCOPUS_ID:85099883882,10.1117/12.2562159,2020,,N'diaye M.|Pourcelot R.|Carbillet M.
SCOPUS_ID:85099884173,10.1093/gji/ggaa515,2021,,Cappa F.|De Barros L.|Duboeuf L.
SCOPUS_ID:85099885669,10.1117/12.2560878,2020,,N'diaye M.
SCOPUS_ID:85099886266,10.1093/gji/ggaa451,2021,,Cavalié O.|Marchandon M.|Vergnolle M.
SCOPUS_ID:85099887153,10.1109/CDC42340.2020.9304135,2020,,Hua M.D.|Hamel T.|Samson C.
SCOPUS_ID:85099913187,10.3390/genes12010111,2021,,Lepetit M.
SCOPUS_ID:85099917699,10.1002/ps.6259,2021,,Desneux N.
SCOPUS_ID:85099926485,10.1172/JCI142468,2021,,Raffort J.|Lareyre F.|Chinetti G.
SCOPUS_ID:85099954476,10.3917/jie.031.0195,2020,,Attour A.
SCOPUS_ID:85099962681,10.3390/atoms9010006,2021,Lippi G.L.|Institut de Physique de Nice,Lippi G.L.
SCOPUS_ID:85099974302,10.1093/mnras/staa3183,2021,,Delbo M.|Michel P.|Ganino C.|Libourel G.
SCOPUS_ID:85099982715,10.1038/s42003-020-01623-8,2021,,Hilliou F.|Le Goff G.
SCOPUS_ID:85099983226,10.1111/1755-0998.13316,2021,,Porro B.
SCOPUS_ID:85099990912,10.1021/acsphotonics.0c01707,2021,,Genevet P.|Song Q.|Khadir S.
SCOPUS_ID:85099991674,10.1186/s12943-021-01319-5,2021,Cheli Y.|Centre Méditerranéen de Médecine Moléculaire,Cheli Y.|Beranger G.E.|Nottet N.|Gesson M.|Strub T.|Jacquel A.|Bille K.|Tulic M.K.|Passeron T.|Bertolotto C.|Ballotti R.
SCOPUS_ID:85100007331,10.1007/s42235-021-0003-5,2021,"Darmanin T.|NICE Lab, IMREDD",Darmanin T.|Guittard F.
SCOPUS_ID:85100017422,10.1117/12.2562252,2020,,Aristidi E.|Renaud C.|Fanteï-Caujolle Y.|Giordano C.|Ziad A.|Chabé J.
SCOPUS_ID:85100017468,10.7554/eLife.59954,2021,,Krinski V.
SCOPUS_ID:85100027490,10.1117/12.2562832,2020,,Groff T.D.
SCOPUS_ID:85100028419,10.1117/12.2562822,2020,,Martinache F.
SCOPUS_ID:85100029679,10.5802/CRMATH.133,2019,,Chaumont-Frelet T.
SCOPUS_ID:85100034322,10.1016/j.bulcan.2021.01.002,2021,,L'Allemain G.
SCOPUS_ID:85100037524,10.1002/lpor.202000385,2021,,Genevet P.|Ni P.N.
SCOPUS_ID:85100038743,10.1002/lpor.202000335,2021,,del Hougne P.|Mortessagne F.|Legrand O.|Kuhl U.
SCOPUS_ID:85100045256,10.1117/12.2562336,2020,,Aristidi E.|Giordano C.|Rafalimanana A.|Ziad A.
SCOPUS_ID:85100049303,10.1117/12.2560650,2020,Aristidi E.|Laboratoire Joseph-Louis Lagrange,Aristidi E.|Renaud C.|Fantéï-Caujolle Y.|Giordano C.|Rafalimanana A.|Ziad A.|Chabé J.
SCOPUS_ID:85100051932,10.1117/12.2562316,2020,,Aristidi E.|Renaud C.|Fanteï-Caujolle Y.|Giordano C.|Rafalimanana A.|Ziad A.|Chabé J.
SCOPUS_ID:85100052393,10.1017/jfm.2020.1074,2021,,Lemaire E.|Blanc F.|D'Ambrosio E.
SCOPUS_ID:85100053085,10.1117/12.2562787,2020,,Martinache F.|N'Diaye M.|Miller K.|Lopez C.
SCOPUS_ID:85100065590,10.1117/12.2560634,2020,,Aristidi|Cottalorda E.|Carbillet M.
SCOPUS_ID:85100067890,10.1117/12.2562723,2020,,Martinache F.|Ndiaye M.|Lopez C.
SCOPUS_ID:85100090354,10.1016/j.softx.2021.100658,2021,,Minazzoli O.|Fournier J.D.|Bizouard M.A.|Coulon J.P.|Heitmann H.|Chaibi O.|Lamberts A.|Lamberts A.|Turconi M.|Merzougui M.|Kéfélian F.|Cleva F.|Boer M.|Pichot M.|Cipriano F.|Macquet A.|Stachie C.|Harder T.|Radulesco N.|Vinet J.Y.|Santos E.|Brillet A.|Bogaert G.|Man N.|Christensen N.
SCOPUS_ID:85100094427,10.1021/acsapm.0c01335,2021,,Tellers J.
SCOPUS_ID:85100109140,10.1016/j.softx.2021.100677,2021,,Bizouard M.A.
SCOPUS_ID:85100118420,10.3390/su13020601,2021,,Vasileiou E.
SCOPUS_ID:85100134262,10.37725/mgmt.v23i4.4501,2020,"Parmentier-Cajaiba A.|Groupe de Recherche en Droit, Économie et Gestion",Parmentier-Cajaiba A.
SCOPUS_ID:85100135332,10.1016/j.indmarman.2020.12.016,2021,,Mola L.
SCOPUS_ID:85100144780,10.1038/s41418-020-00710-x,2021,,Béranger G.|Debayle D.|Habel N.|Nottet N.|Soysouvanh F.|El-Hachem N.|Giuliano S.|Hadhiri-Bzioueche H.|Gay A.S.|Nguyen S.|Horák P.|Bertolotto C.|Ballotti R.
SCOPUS_ID:85100159444,10.1029/2020GL090025,2021,,De Barros L.
SCOPUS_ID:85100159819,10.1063/5.0021246,2021,Goudon T.|Laboratoire de Mathématiques J.A. Dieudonné,Goudon T.|Vivion L.
SCOPUS_ID:85100167820,10.1038/s41431-020-00793-7,2021,,Gori M.
SCOPUS_ID:85100181411,10.1109/IREC48820.2020.9310369,2020,,Fatnassi H.
SCOPUS_ID:85100184622,10.1016/j.cmpb.2021.105932,2021,,Meste O.
SCOPUS_ID:85100185077,10.1080/10494820.2021.1875005,2021,,Romero M.|Leroy A.|Cassone L.
SCOPUS_ID:85100217245,10.1021/acsphotonics.0c01641,2021,,Chauveau J.M.|Hugues M.|Lefebvre D.|Biavan N.M.L.
SCOPUS_ID:85100219033,10.3390/rs13020262,2021,Fox D.|Étude des Structures et des Processus d’Adaptation et des Changements de l’Espace,Fox D.
SCOPUS_ID:85100225132,10.3390/cells10010140,2021,Chami M.|Institut de Pharmacologie Moléculaire et Cellulaire,Chami M.
SCOPUS_ID:85100233454,10.1016/j.fct.2021.112026,2021,,Ninkov M.
SCOPUS_ID:85100255271,10.1093/mnrasl/slaa198,2021,Rampf C.|Laboratoire Joseph-Louis Lagrange,Rampf C.|Hahn O.
SCOPUS_ID:85100258446,10.1093/mnras/staa3629,2021,,Crida A.|Morbidelli A.
SCOPUS_ID:85100265045,10.14231/AG-2021-013,2021,,Cao J.
SCOPUS_ID:85100278019,10.1017/S0022377820001567,2021,,Laveder D.
SCOPUS_ID:85100280552,10.1242/dev.189944,2021,,Molina M.D.|Haillot E.|Lepage T.
SCOPUS_ID:85100280698,10.1161/CIRCRESAHA.120.317186,2021,,Yvan-Charvet L.|Gall J.
SCOPUS_ID:85100282729,10.1103/PhysRevResearch.2.033297,2020,,Miniatura C.
SCOPUS_ID:85100288553,10.1103/PhysRevB.103.045308,2021,,Damilano B.
SCOPUS_ID:85100325094,10.1242/jcs.249565,2021,,Partisani M.|Franco M.|Fayad R.|Abelanet S.|Baron C.L.|Pagnotta S.|Lacas-Gervais S.|Luton F.|Brau F.|Macia E.
SCOPUS_ID:85100344442,10.1088/1361-6641/abd489,2021,,Comyn R.|Cordier Y.|Frayssinet E.
SCOPUS_ID:85100353071,10.1088/1741-4326/abcdb7,2021,,Heumann H.
SCOPUS_ID:85100356293,10.1093/mnras/staa3874,2021,,Carbillet M.|Lai O.
SCOPUS_ID:85100359745,10.1093/cid/ciaa389,2021,Courjon J.|Centre Méditerranéen de Médecine Moléculaire,Courjon J.
SCOPUS_ID:85100374686,10.1016/j.encep.2020.09.010,2021,Thümmler S.|Cognition Behaviour Technology,Thümmler S.|Dor E.|Fernandez A.|Menard M.L.|Askenazy F.
SCOPUS_ID:85100384565,10.1051/0004-6361/202039366,2021,,Martinache F.|Laugier R.
SCOPUS_ID:85100389393,10.1016/j.jcis.2021.01.038,2021,"Darmanin T.|NICE Lab, IMREDD",Darmanin T.|Orange F.|Fradin C.|Amigoni S.|Guittard F.
SCOPUS_ID:85100391621,10.1088/1475-7516/2021/01/064,2021,,Hello Y.|Deschamps A.
SCOPUS_ID:85100410854,10.1016/j.ccell.2021.01.011,2021,,Bertolotto C.
SCOPUS_ID:85100430575,10.1016/j.compscitech.2021.108678,2021,Mija A.|Institut de Chimie de Nice,Mija A.|Di Mauro C.
SCOPUS_ID:85100452474,10.1016/j.scitotenv.2020.144565,2021,,Barnay-Verdier S.
SCOPUS_ID:85100455312,10.7554/eLife.62587,2021,,Braendle C.
SCOPUS_ID:85100462468,10.1103/PhysRevResearch.2.033202,2020,,Besse N.|Frisch U.|Nazarenko S.
SCOPUS_ID:85100473062,10.1094/PHYTO-09-20-0418-RVW,2021,,Danchin E.G.J.|Koutsovoulos G.D.
SCOPUS_ID:85100474392,10.3390/s21041193,2021,,Caillouet C.
SCOPUS_ID:85100546772,10.1142/S0219891620500265,2020,,Goudon T.|Berthelin F.
SCOPUS_ID:85100551848,10.1007/s10340-020-01327-2,2021,,Desneux N.
SCOPUS_ID:85100587594,10.23919/ENC48637.2020.9317454,2020,,Courde C.
SCOPUS_ID:85100613093,10.1002/gps.5497,2021,,Robert P.
SCOPUS_ID:85100623978,10.1126/SCIADV.ABE1112,2021,,Damilano B.|Genevet P.|Mierry P.D.|Brandli V.|Song Q.|Khadir S.|Vézian S.|Chenot S.
SCOPUS_ID:85100631388,10.23919/USNC/URSI49741.2020.9321620,2020,,Cueille M.|Dubard J.L.|Ijjeh A.
SCOPUS_ID:85100643756,10.1051/0004-6361/202039601,2021,,Ligi R.
SCOPUS_ID:85100653241,10.1140/epjb/s10051-021-00054-6,2021,Bellando L.|Institut de Physique de Nice,Bellando L.|Kaiser R.
SCOPUS_ID:85100657880,10.1103/PhysRevA.103.022806,2021,,Hua X.
SCOPUS_ID:85100672209,10.1007/s11214-021-00800-3,2021,,Fienga A.
SCOPUS_ID:85100677646,10.1007/s10686-020-09678-5,2021,,Carry B.
SCOPUS_ID:85100689802,10.1364/OE.416934,2021,,LIPPI G.L.
SCOPUS_ID:85100720914,10.1007/s00453-020-00790-8,2021,,Pérennes S.|Mc Inerney F.|Nisse N.
SCOPUS_ID:85100721570,10.1039/d0ob02197k,2021,,Michelet V.|Tang Y.
SCOPUS_ID:85100725654,10.1016/j.compscitech.2021.108655,2021,Mija A.|Institut de Chimie de Nice,Mija A.|Orange F.|Dinu R.
SCOPUS_ID:85100730661,10.3389/fendo.2020.600404,2021,,Hinault C.|Paul-Bellon R.|Fenichel P.|Clavel S.|Chevalier N.
SCOPUS_ID:85100739157,10.1007/s42452-019-1243-4,2019,,Jouni H.|Jacquemod G.|Leduc Y.
SCOPUS_ID:85100740093,10.1017/jfm.2020.1092,2020,Vincenzi D.|Laboratoire de Mathématiques J.A. Dieudonné,Vincenzi D.
SCOPUS_ID:85100756190,10.15184/aqy.2020.247,2021,,Gourichon L.|Vuillien M.
SCOPUS_ID:85100761846,10.1109/TCC.2021.3056590,2021,,Lopez-Pacheco D.|Segalini A.|Jaquemart Q.|Urvoy-Keller G.
SCOPUS_ID:85100790694,10.1007/s10646-021-02349-x,2021,,Desneux N.
SCOPUS_ID:85100791276,10.1016/j.icarus.2021.114347,2021,,Delbo M.|Uribe-Suárez D.
SCOPUS_ID:85100797533,10.3847/2041-8213/abd8c8,2021,,Christensen N.
SCOPUS_ID:85100813081,10.3917/pox.131.0053,2021,,Palomares É.
SCOPUS_ID:85100815958,10.1021/acs.inorgchem.0c02145,2021,,Jeanson A.|Den Auwer C.
