source_doi,dsm_oa_classification,dsm_splash_url,dsm_policy_preprint,dsm_policy_postprint,dsm_policy_published,dsm_romeo_id
10.1117/12.2227302,OK,doi.org,can,can,can,127.0
10.1088/2053-1591/3/6/065019,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,1471.0
10.1109/ISBI.2016.7493355,OK,"hal.inria.fr,doi.org",can,can,cannot,38.0
10.1111/arcm.12256,OK,doi.org,can,restricted,cannot,2052.0
10.3847/0004-6256/152/1/27,OA,"arxiv.org,doi.org,www.researchgate.net,orcid.org",can,can,can,129.0
10.1158/0008-5472.CAN-15-3110,OA,"real.mtak.hu,doi.org",can,restricted,cannot,204.0
10.1109/ISBI.2016.7493229,OK,"hal.inria.fr,doi.org,orcid.org",can,can,cannot,38.0
10.3917/ethn.163.0517,UNK,doi.org,restricted,cannot,cannot,604.0
10.1016/j.drudis.2016.04.022,OK,doi.org,can,can,cannot,2823.0
10.1080/14756366.2016.1193734,OA,doi.org,can,can,can,1200.0
10.1249/MSS.0000000000001039,OK,doi.org,can,restricted,cannot,48.0
10.1016/j.epsl.2016.02.031,OK,"doi.org,www.researchgate.net,hal.archives-ouvertes.fr,orcid.org",can,can,cannot,30.0
10.1364/OL.41.003010,OA,doi.org,can,can,cannot,108.0
10.3847/0004-637X/825/2/127,OA,"arxiv.org,doi.org,orcid.org",can,can,can,129.0
10.1016/j.exppara.2016.06.013,OK,doi.org,can,can,cannot,2823.0
10.1038/srep30030,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov,orcid.org",can,can,can,3287.0
10.1016/j.jnt.2016.04.028,OK,"hal-unice.archives-ouvertes.fr,doi.org",can,can,cannot,30.0
10.1214/15-EJS1055,OA,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,can,1547.0
10.1007/978-3-319-33954-2_20,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74.0
10.1002/chem.201600581,OK,doi.org,can,restricted,cannot,2050.0
10.1016/j.marenvres.2016.07.007,OK,"doi.org,orcid.org",can,can,cannot,30.0
10.3166/rfg.2016.00040,OK,doi.org,can,can,cannot,794.0
10.1007/s10526-016-9752-1,OK,doi.org,can,can,cannot,3298.0
10.1051/0004-6361/201628666,OA,"arxiv.org,www.aanda.org,doi.org",can,can,can,1326.0
10.1007/978-3-319-40578-0_5,OK,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,74.0
10.1016/j.jhep.2016.05.039,OK,"doi.org,hdl.handle.net,hal-univ-rennes1.archives-ouvertes.fr",can,can,cannot,30.0
10.1088/2040-8978/18/7/07LT01,OK,doi.org,can,can,cannot,1471.0
10.4153/CMB-2016-003-1,OA,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,2856.0
10.1007/s13744-016-0396-8,UNK,doi.org,unknown,unknown,unknown,journal
10.1111/febs.13570,OA,"doi.org,www.researchgate.net",can,restricted,cannot,2003
10.1039/c6qo00212a,OK,doi.org,can,restricted,cannot,63
10.1093/comjnl/bxv095,OA,"citeseerx.ist.psu.edu,hal.inria.fr,www.researchgate.net,doi.org,hal-unice.archives-ouvertes.fr",can,can,cannot,1475
10.1094/PDIS-11-15-1331-RE,OK,doi.org,can,cannot,cannot,326
10.1016/j.biosystems.2016.07.003,OK,"hal.inria.fr,doi.org,hal.archives-ouvertes.fr",can,can,cannot,2823
10.1002/yea.3176,OA,doi.org,can,restricted,cannot,2050
10.1007/978-3-319-41920-6_60,OK,doi.org,can,can,cannot,74
10.1021/acsphotonics.6b00236,UNK,"doi.org,hal.archives-ouvertes.fr",restricted,restricted,cannot,4
10.1177/1087057116646742,OK,doi.org,can,can,cannot,65
10.1109/EuCAP.2016.7481158,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,38
10.1088/1742-6596/723/1/012037,OA,doi.org,can,can,cannot,38
10.1186/s12940-016-0163-7,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,22
10.1109/EuCAP.2016.7481536,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,38
10.1109/EuCAP.2016.7481338,OK,doi.org,can,can,cannot,38
10.1016/j.jbiomech.2016.03.020,OK,"doi.org,www.researchgate.net",can,can,cannot,2823
10.1016/j.jbiomech.2016.04.001,OK,doi.org,can,can,cannot,2823
10.1016/j.physa.2016.06.108,OK,"doi.org,halshs.archives-ouvertes.fr,www.researchgate.net",can,can,cannot,30
10.1016/j.rinp.2016.05.011,OA,doi.org,unclear,can,can,2191
10.1016/j.neuropharm.2016.04.004,OK,doi.org,can,can,cannot,30
10.1007/s00421-016-3437-4,OK,doi.org,can,can,cannot,74.0
10.1042/BSR20160107,OA,"europepmc.org,doi.org,hal-univ-rennes1.archives-ouvertes.fr,www.ncbi.nlm.nih.gov",cannot,can,can,1389.0
10.11646/zootaxa.4139.4.2,OA,"dx.doi.org,zenodo.org,doi.org",can,can,can,600.0
10.1002/ijch.201600067,UNK,doi.org,cannot,restricted,cannot,1554.0
10.1016/j.optcom.2016.07.060,OK,doi.org,can,can,cannot,30.0
10.7554/eLife.16988,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,1501.0
10.1007/s11695-016-2291-0,OK,doi.org,can,can,cannot,74.0
10.1007/s00222-016-0673-5,OK,"arxiv.org,doi.org",can,can,cannot,74.0
10.1016/j.jchirv.2016.03.014,OK,doi.org,can,can,cannot,2823.0
10.1186/s12915-016-0282-1,OA,"dx.doi.org,doi.org,www.ncbi.nlm.nih.gov,orcid.org",can,can,can,22.0
10.1142/S0217751X16501207,OK,"arxiv.org,doi.org",can,restricted,cannot,155.0
10.1109/ICCW.2016.7503870,OK,doi.org,can,can,cannot,38.0
10.18632/oncotarget.10316,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",unclear,cannot,can,1676.0
10.1016/S0007-4551(16)30138-2,OK,doi.org,can,can,cannot,2823.0
10.1103/PhysRevLett.117.053903,OK,"arxiv.org,doi.org,repositorio.uchile.cl",can,can,can,10.0
10.1051/0004-6361/201628658,OK,"arxiv.org,www.aanda.org,doi.org",can,can,can,1326.0
10.1002/macp.201600196,OK,"doi.org,orcid.org",can,restricted,cannot,2050.0
10.1080/18756891.2016.1204112,OA,doi.org,can,can,cannot,1141.0
10.1007/s12079-016-0336-8,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,3298.0
10.1083/jcb.201606069,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,can,59.0
10.1007/s11695-016-2310-1,OK,doi.org,can,can,cannot,74.0
10.1007/s00441-016-2467-x,OK,doi.org,can,can,cannot,3298.0
10.15252/emmm.201505384,OA,"europepmc.org,www.ncbi.nlm.nih.gov,doi.org,serval.unil.ch,orcid.org,dx.doi.org,www.zora.uzh.ch",can,can,can,1032.0
10.1098/rspa.2016.0194,OK,"arxiv.org,doi.org,www.researchgate.net",can,can,cannot,62.0
10.1109/RFIC.2016.7508309,OK,doi.org,can,can,cannot,38.0
10.1134/S1560354716040031,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr",unclear,can,unknown,141.0
10.1016/j.neuropharm.2016.06.029,OK,"doi.org,orcid.org",can,can,cannot,30.0
10.1007/s00542-015-2612-6,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74
10.1007/s00428-015-1837-1,OK,doi.org,can,can,cannot,74
10.1007/s00345-016-1767-9,OK,doi.org,can,can,cannot,3298
10.3934/dcdss.2016.9.185,OA,"doi.org,www.researchgate.net",can,restricted,cannot,477
10.1097/MD.0000000000002633,OA,"europepmc.org,www.ncbi.nlm.nih.gov,doi.org,orcid.org,hal.univ-lorraine.fr",can,can,can,2740
10.1038/srep21760,OA,"europepmc.org,www.ncbi.nlm.nih.gov,www.researchgate.net,aran.library.nuigalway.ie,doi.org,hal.archives-ouvertes.fr",can,can,can,3287
10.3928/01477447-20160111-01,OA,"doi.org,www.researchgate.net",cannot,restricted,cannot,799
10.1038/nature16934,OK,doi.org,can,restricted,cannot,3286
10.1016/j.autrev.2016.01.001,OK,"doi.org,www.researchgate.net,orcid.org",can,can,cannot,2823
10.1007/s10603-016-9315-y,OK,"doi.org,pure.au.dk",can,can,cannot,74
10.1016/j.amjmed.2016.12.039,OK,"doi.org,orcid.org",can,can,cannot,2823
10.1080/17797179.2017.1310648,OK,doi.org,can,can,cannot,1141
10.1016/j.medmal.2017.03.005,OK,doi.org,can,can,cannot,30
10.1111/eci.12757,OK,doi.org,can,restricted,cannot,2050
10.3389/fnhum.2017.00193,OA,doi.org,can,can,can,600
10.1111/ijlh.12660,OA,doi.org,can,restricted,cannot,2050
10.1007/s10009-017-0457-2,OK,"hal.inria.fr,doi.org,pure.itu.dk",can,can,cannot,74
10.1056/NEJMoa1607017,OK,doi.org,cannot,cannot,restricted,52
10.1109/JSTSP.2017.2671789,OK,"arxiv.org,doi.org",can,can,cannot,38
10.1111/pcmr.12576,OK,doi.org,can,restricted,cannot,2050
10.1016/j.jas.2016.07.011,OK,"doi.org,hdl.handle.net,digital.csic.es",can,can,cannot,30.0
10.3389/fnins.2016.00256,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,600.0
10.1158/0008-5472.CAN-15-3376,OK,doi.org,can,restricted,cannot,204.0
10.1016/j.enbuild.2016.04.006,OK,doi.org,can,can,cannot,30.0
10.1017/jfm.2016.475,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,2127.0
10.1016/j.cmi.2016.04.019,OA,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,2823.0
10.1007/s40279-016-0605-y,OK,doi.org,can,can,cannot,74.0
10.1093/jxb/erw230,OA,"europepmc.org,www.ncbi.nlm.nih.gov,biblio.ugent.be,doi.org,hdl.handle.net",can,can,cannot,1474.0
10.1007/s00180-016-0672-4,OK,doi.org,can,can,cannot,3298.0
10.1109/TAP.2016.2572227,OK,doi.org,can,can,cannot,38.0
10.1007/978-3-319-44406-2_6,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74.0
10.1007/s12079-016-0339-5,OK,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,3298.0
10.1080/21505594.2016.1213478,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,can,1200.0
10.1051/0004-6361/201628287,OA,"arxiv.org,doi.org",can,can,can,1326.0
10.1117/12.2213697,OK,"doi.org,oa.upm.es",can,can,can,127.0
10.1016/j.mtcomm.2016.08.005,OK,"doi.org,orcid.org",can,can,cannot,30.0
10.1109/ACVI.2016.9,OK,"hal.inria.fr,doi.org",can,can,cannot,38.0
10.3389/fpsyg.2016.00201,OA,"europepmc.org,www.researchgate.net,doi.org,www.ncbi.nlm.nih.gov",can,can,can,600.0
10.1007/978-3-662-53174-7_12,OK,"hal.inria.fr,citeseerx.ist.psu.edu,doi.org,www.researchgate.net",can,can,cannot,74.0
10.1016/j.anaerobe.2016.08.001,OK,"doi.org,hal-pasteur.archives-ouvertes.fr",can,can,cannot,2823.0
10.3233/JAD-160268,OK,doi.org,can,can,cannot,44.0
10.1109/TGRS.2016.2585201,OK,"arxiv.org,doi.org,www.zora.uzh.ch,dx.doi.org",can,can,cannot,38.0
10.3233/JAD-160238,OK,doi.org,can,can,cannot,44.0
10.1016/j.jasrep.2016.08.003,OK,"doi.org,orcid.org",can,can,cannot,30.0
10.1007/s00428-015-1883-8,OK,doi.org,can,can,cannot,74.0
10.1016/j.compenvurbsys.2016.07.011,OK,doi.org,can,can,cannot,30.0
10.1117/12.2220218,OK,doi.org,can,can,can,127.0
10.1007/s12079-016-0346-6,OK,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,3298.0
10.1163/15685411-00002997,OK,doi.org,can,restricted,cannot,3249.0
10.1109/SIES.2016.7509429,OK,"hal.inria.fr,doi.org,orcid.org",can,can,cannot,38.0
10.1103/PhysRevLett.117.073002,OK,"arxiv.org,doi.org,strathprints.strath.ac.uk,hal.archives-ouvertes.fr",can,can,can,10.0
10.1109/TKDE.2016.2562627,OK,doi.org,can,can,cannot,38.0
10.1103/PhysRevLett.117.064101,OK,"arxiv.org,research-information.bristol.ac.uk,doi.org",can,can,can,10.0
10.1093/ecco-jcc/jjw008,OA,"orbi.ulg.ac.be,europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,1475.0
10.1093/mnrasl/slw093,OK,"arxiv.org,doi.org,orcid.org",can,restricted,cannot,1499.0
10.1016/j.sigpro.2016.03.017,OK,doi.org,can,can,cannot,30.0
10.3847/2041-8205/826/1/L13,OA,"arxiv.org,researchonline.ljmu.ac.uk,eprints.gla.ac.uk,wrap.warwick.ac.uk,eprints.whiterose.ac.uk,orbit.dtu.dk,digital.library.adelaide.edu.au,sro.sussex.ac.uk,doi.org,dash.harvard.edu,orcid.org,orca.cf.ac.uk,strathprints.strath.ac.uk,rabida.uhu.es",can,can,can,129
10.1080/09500340.2016.1215564,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr",can,can,cannot,1141
10.1371/journal.pgen.1006192,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,112
10.1016/j.jtbi.2016.06.037,OK,doi.org,can,can,cannot,30
10.3389/fonc.2016.00151,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,600
10.1016/j.rsase.2016.07.002,OK,doi.org,can,can,cannot,30
10.1590/0074-02760160100,OA,"www.scielo.br,doi.org,www.ncbi.nlm.nih.gov",unknown,unknown,unknown,DOAJ
10.1002/ecs2.1413,OA,"doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,can,2709
10.1090/proc/13053,OK,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,83.0
10.1007/s00421-016-3446-3,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,74.0
10.1002/pssc.201510268,OK,"doi.org,www.researchgate.net",can,restricted,cannot,2050.0
10.1007/s12079-016-0344-8,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,3298.0
10.1007/s10340-016-0791-2,OK,doi.org,can,can,cannot,74.0
10.1111/bjd.14627,OK,doi.org,can,restricted,cannot,2050.0
10.1007/s11467-016-0585-2,OK,"arxiv.org,doi.org",can,can,cannot,74.0
10.1093/mnras/stw897,OK,"arxiv.org,authors.library.caltech.edu,doi.org,orcid.org,www.zora.uzh.ch",can,can,can,1530.0
10.1103/PhysRevA.94.023820,OK,"arxiv.org,doi.org",can,can,can,10.0
10.1093/mnras/stw1160,OK,"arxiv.org,doi.org",can,can,can,1530
10.1111/jdv.13910,OK,doi.org,can,restricted,cannot,2050
10.1051/0004-6361/201628981,OA,"arxiv.org,www.tara.tcd.ie,www.aanda.org,doi.org,hdl.handle.net",can,can,can,1326
10.1111/evo.13032,OK,doi.org,can,restricted,cannot,2050
10.1007/s00134-016-4506-1,OK,doi.org,can,can,cannot,3299
10.1089/ast.2015.1460,OA,"westminsterresearch.wmin.ac.uk,europepmc.org,www.ncbi.nlm.nih.gov,research-repository.st-andrews.ac.uk,doi.org,dash.harvard.edu,orcid.org",can,can,cannot,50
10.1016/j.cbpb.2016.08.001,OK,doi.org,can,can,cannot,2823
10.1103/PhysRevE.94.023109,OK,"doi.org,hal.archives-ouvertes.fr",can,can,can,10
10.1186/s12872-016-0325-0,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,22
10.1016/j.apsusc.2016.07.169,OK,doi.org,can,can,cannot,30
10.1088/1742-6596/716/1/012009,OA,"arxiv.org,doi.org",can,can,can,1809
10.3917/redp.264.0535,UNK,"doi.org,halshs.archives-ouvertes.fr",unknown,unknown,unknown,journal
10.1016/j.jmps.2016.08.004,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,30
10.4310/CMS.2016.v14.n6.a10,OK,"doi.org,hal.archives-ouvertes.fr",can,can,unknown,101
10.1063/1.4961544,OK,"infoscience.epfl.ch,doi.org",can,can,restricted,7
10.1152/ajpcell.00218.2015,OA,doi.org,can,restricted,cannot,11
10.3390/molecules21081032,OA,doi.org,can,can,can,487
10.1186/s12918-016-0303-2,OA,"dx.doi.org,doi.org,www.ncbi.nlm.nih.gov",can,can,can,22
10.1002/med.21404,OA,doi.org,can,restricted,cannot,2050
10.1007/s10013-015-0170-y,OK,doi.org,can,can,cannot,74
10.1093/jmcb/mjv060,OA,"europepmc.org,www.ncbi.nlm.nih.gov,repositori.upf.edu,doi.org,orcid.org,hal.archives-ouvertes.fr",can,can,can,1486
10.1186/s12879-016-1776-8,OA,"dx.doi.org,doi.org,www.ncbi.nlm.nih.gov",can,can,can,22
10.1063/1.4960742,OK,doi.org,can,can,restricted,7
10.1134/S0001434616070270,OK,doi.org,unclear,can,unknown,141
10.1093/mnras/stw1536,OA,"arxiv.org,doi.org",can,can,can,1530
10.1038/modpathol.2016.149,OK,doi.org,can,restricted,cannot,3270
10.1007/s00229-016-0881-8,OK,"arxiv.org,doi.org",can,can,cannot,74
10.1016/j.bcp.2016.06.020,OK,doi.org,can,can,cannot,2823
10.1093/jee/tov388,OK,doi.org,can,can,cannot,1476
10.1093/mnras/stw1512,OK,"arxiv.org,pure.au.dk,researchonline.ljmu.ac.uk,doi.org,repositorio.unab.cl,orcid.org",can,can,can,1530
10.1111/jdv.13909,OK,doi.org,can,restricted,cannot,2050.0
10.1038/nature18605,OK,"arxiv.org,doi.org,orcid.org",can,restricted,cannot,3286.0
10.3389/fpls.2016.01256,OA,"doi.org,www.ncbi.nlm.nih.gov,prodinra.inra.fr,doaj.org",can,can,can,600.0
10.1166/jolpe.2016.1448,NOK,"doi.org,hal.archives-ouvertes.fr",cannot,cannot,can,529.0
10.1002/ece3.2370,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,1032.0
10.1166/jolpe.2016.1421,NOK,doi.org,cannot,cannot,can,529.0
10.1016/j.crci.2016.06.004,OA,doi.org,can,can,cannot,2823.0
10.1080/15384101.2016.1220720,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,1141.0
10.1016/j.jpeds.2017.03.055,OK,doi.org,can,can,cannot,2823
10.1172/JCI89401,OA,"europepmc.org,doi.org,orcid.org",can,can,can,15
10.1007/978-3-319-56154-7_12,OK,doi.org,can,can,cannot,74
10.3389/fneur.2017.00151,OA,"doi.org,orcid.org",can,can,can,600
10.1051/matecconf/201710500010,OA,"hal.inria.fr,doi.org,www.matec-conferences.org",can,can,can,137
10.1016/j.jcp.2017.04.047,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,30
10.1016/j.clnu.2017.04.013,OK,"doi.org,orcid.org",can,can,cannot,2823
10.1109/JSAC.2017.2659579,OK,"hal.inria.fr,arxiv.org,doi.org",can,can,cannot,38
10.3233/WEB-170356,OK,"hal.inria.fr,doi.org",can,can,cannot,44
10.3233/AAC-170015,OA,doi.org,can,can,cannot,44
10.1016/j.spmi.2016.08.038,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,30.0
10.1038/npp.2016.134,OK,"europepmc.org,doi.org",can,restricted,cannot,3270.0
10.1007/s00204-016-1833-5,OK,doi.org,can,can,cannot,3298.0
10.1007/s12079-016-0340-z,OK,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,can,cannot,3298.0
10.1084/jem.20150983,OA,"europepmc.org,www.hal.inserm.fr,dspace.mit.edu,www.ncbi.nlm.nih.gov,doi.org,dash.harvard.edu,hdl.handle.net",can,can,can,59.0
10.1051/0004-6361/201526423,OK,"arxiv.org,www.aanda.org,doi.org,www.researchgate.net",can,can,can,1326.0
10.1051/0004-6361/201629026,OA,"arxiv.org,www.aanda.org,doi.org",can,can,can,1326.0
10.1007/978-3-319-44543-4_1,OK,doi.org,can,can,cannot,3298.0
10.1021/acs.joc.6b01248,UNK,doi.org,restricted,restricted,cannot,4.0
10.1121/1.4960788,OK,"doi.org,hal.archives-ouvertes.fr",can,restricted,restricted,126.0
10.1117/12.2228825,OK,"arxiv.org,doi.org",can,can,can,127.0
10.17660/ActaHortic.2016.1137.14,OK,doi.org,unclear,can,cannot,378.0
10.1039/c6nj00670a,OK,doi.org,can,restricted,cannot,63.0
10.1051/eas/1678006,OK,doi.org,can,can,can,137.0
10.1051/eas/1678009,OK,doi.org,can,can,can,137.0
10.1158/1535-7163.MCT-15-0850,OA,"doi.org,edoc.mdc-berlin.de",can,restricted,cannot,204.0
10.1051/eas/1678012,OK,doi.org,can,can,can,137.0
10.1063/1.4961658,OK,doi.org,can,can,restricted,7.0
10.1051/eas/1678014,OK,doi.org,can,can,can,137.0
10.1021/acsami.6b08536,UNK,"doi.org,orcid.org",restricted,restricted,cannot,4.0
10.1051/eas/1678010,OK,doi.org,can,can,can,137.0
10.1051/eas/1678007,OK,"doi.org,hal.archives-ouvertes.fr",can,can,can,137.0
10.1123/ijspp.2015-0238,OK,doi.org,unclear,can,cannot,300.0
10.1051/eas/1678003,OK,doi.org,can,can,can,137.0
10.1103/PhysRevB.94.054525,OK,"publications.lib.chalmers.se,arxiv.org,doi.org",can,can,can,10.0
10.1007/978-3-319-44953-1_25,OK,"arxiv.org,doi.org,dial.uclouvain.be",can,can,cannot,74.0
10.1007/978-3-319-00972-8_51,OK,"doi.org,www.researchgate.net,hal.archives-ouvertes.fr,orcid.org",can,can,cannot,46.0
10.1051/0004-6361/201628496,OA,"arxiv.org,repository.arizona.edu,www.aanda.org,doi.org,orcid.org,hdl.handle.net",can,can,can,1326.0
10.1007/s13740-016-0065-4,OK,doi.org,can,can,cannot,74.0
10.1109/CPEM.2016.7540650,OK,doi.org,can,can,cannot,38.0
10.1190/GEO2016-0052.1,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,341.0
10.1534/genetics.116.191148,OA,"doi.org,escholarship.umassmed.edu,www.ncbi.nlm.nih.gov",can,cannot,cannot,439.0
10.1016/j.gecco.2016.08.009,OA,doi.org,can,can,cannot,30.0
10.1177/0031512516656817,OK,doi.org,can,can,cannot,65.0
10.1051/parasite/2016038,OA,"europepmc.org,doi.org,www.documentation.ird.fr,www.ncbi.nlm.nih.gov",can,can,can,1469.0
10.1016/j.jasrep.2016.08.048,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,30
10.1016/j.jviscsurg.2016.01.003,OK,"doi.org,www.researchgate.net",can,can,cannot,30
10.1016/j.compscitech.2016.09.004,OK,doi.org,can,can,cannot,30
10.1038/ajg.2016.344,OK,doi.org,can,restricted,cannot,48
10.1364/AO.55.007068,OK,doi.org,can,can,cannot,108
10.1002/ece3.2365,OA,doi.org,can,can,can,1032
10.1038/ncomms12745,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,3287
10.1371/journal.pone.0151687,OA,"nrl.northumbria.ac.uk,europepmc.org,hal-clermont-univ.archives-ouvertes.fr,www.ncbi.nlm.nih.gov,www.researchgate.net,doi.org,orcid.org",can,can,can,112
10.1364/OL.41.003992,OK,"hal.upmc.fr,doi.org,hal.archives-ouvertes.fr",can,can,cannot,108
10.1089/hum.2016.29031.eve,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,50
10.1111/evo.13043,OK,doi.org,can,restricted,cannot,2050
10.1186/s40645-016-0083-8,OA,"arxiv.org,doi.org,www.researchgate.net",can,can,can,3284
10.1111/bjh.14197,OK,"doi.org,hal.archives-ouvertes.fr",can,restricted,cannot,2050
10.1051/0004-6361/201528005,OK,doi.org,can,can,can,1326
10.1111/dom.12722,OA,doi.org,can,restricted,cannot,2050
10.1111/dom.12721,OA,doi.org,can,restricted,cannot,2050
10.1038/ncomms12751,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,3287
10.3934/jmd.2016.10.379,OA,"arxiv.org,doi.org,www.researchgate.net",can,restricted,cannot,477
10.3847/0004-637X/828/1/2,OA,"arxiv.org,repository.arizona.edu,doi.org,hdl.handle.net,orcid.org,arizona.openrepository.com",can,can,can,129
10.1090/proc/13091,OK,"arxiv.org,www.researchgate.net,doi.org,math1.unice.fr,hal.archives-ouvertes.fr",can,can,cannot,83
10.1172/JCI86387,OA,"europepmc.org,www.ncbi.nlm.nih.gov,doi.org,arizona.openrepository.com,hdl.handle.net",can,can,can,15.0
10.1111/jdv.13240,OK,"doi.org,www.researchgate.net",can,restricted,cannot,2050.0
10.1039/c6ra19061h,OA,doi.org,can,can,can,2773.0
10.1002/ejoc.201600994,OK,doi.org,can,restricted,cannot,2050.0
10.1016/j.ocecoaman.2016.09.001,OK,"espace.library.uq.edu.au,doi.org,orcid.org",can,can,cannot,30.0
10.1016/j.marpetgeo.2016.08.021,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,30.0
10.1111/jdv.13275,OK,"doi.org,www.researchgate.net",can,restricted,cannot,2050.0
10.1016/j.quascirev.2016.09.006,OK,doi.org,can,can,cannot,30
10.1063/1.4963076,OA,"orcid.org,doi.org,doaj.org",can,can,can,1383
10.1007/978-3-319-45856-4_10,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74
10.1007/978-3-319-44365-2_17,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74
10.1109/PN.2016.7537880,OK,doi.org,can,can,cannot,38
10.1007/978-3-319-44365-2_4,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74
10.1007/978-3-662-53354-3_3,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74
10.1007/978-3-319-45856-4_9,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74
10.1112/blms/bdv098,OK,"arxiv.org,citeseerx.ist.psu.edu,www.researchgate.net,doi.org,math1.unice.fr,hal.archives-ouvertes.fr",can,can,cannot,1526
10.1007/978-3-319-44365-2_18,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr",can,can,cannot,74
10.1007/978-3-319-45276-0_4,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74.0
10.1007/s11571-016-9410-4,OK,doi.org,can,can,cannot,3298.0
10.1117/12.2227305,OK,doi.org,can,can,can,127.0
10.1007/s11695-016-2381-z,OK,doi.org,can,can,cannot,74.0
10.1017/S0305004116000803,OK,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,2129.0
10.3389/fgene.2016.00153,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,600.0
10.1038/mp.2016.152,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",can,restricted,cannot,3270.0
10.1016/j.tox.2016.09.003,OK,doi.org,can,can,cannot,2823.0
10.1007/978-3-319-45177-0_1,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr",can,can,cannot,74.0
10.7554/eLife.17903,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,1501.0
10.3389/fphys.2016.00344,OA,"doi.org,www.ncbi.nlm.nih.gov,doaj.org",can,can,can,600.0
10.3389/fpsyg.2016.01169,OA,"doi.org,www.ncbi.nlm.nih.gov,doaj.org",can,can,can,600.0
10.1159/000448667,OK,doi.org,can,can,cannot,242.0
